name,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-06-01,2026-06-02,2026-06-04,2026-06-05,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-03,2026-08-04,2026-08-05
에이테크솔루션_071670,9550_9000_9200_137543,9250_8480_8870_93962,9300_8680_9200_82281,9270_8790_9040_87078,9110_8360_8450_74001,8520_7850_8150_72684,8140_7700_7880_57538,7870_7330_7460_59765,7950_7550_7800_26910,8090_7820_7950_22264,8300_7870_7940_39711,8070_7090_7250_103705,7450_6750_6990_57989,7180_6500_6690_62971,6840_6290_6470_67854,6480_6000_6300_62832,6710_6180_6490_32102,6590_6060_6260_46014,6080_5750_5760_45438,6250_5890_6120_19452,6200_5720_5860_44309,5950_5690_5920_22223,6400_5960_6300_24812,6600_6060_6280_36174,6500_6180_6230_22576,6470_6070_6320_24656,6400_5900_6030_42346,6030_5600_5780_62798,7510_5700_7510_857183,9680_6820_7180_2480283,8880_7050_7860_1246527,8500_6120_6250_497592,7270_5940_6190_640974,6940_5870_6510_290967,6500_5940_6340_173019,6590_6050_6180_103290,5970_5530_5560_133400,5570_5200_5480_58422,5530_5250_5370_36757,5430_5120_5240_39561,5300_4935_4960_56400,5170_4870_5020_31491,5350_5030_5320_41620,5540_4930_4930_49558,5150_4740_4995_46570,5240_4990_5200_22057,5140_4925_5060_21743,5000_4745_4820_22740,4990_4610_4920_35259,5200_4970_5030_32976,5270_5030_5270_20050,5270_4930_4930_23272,5170_4975_5060_12898,5060_4640_4740_27112,4780_4030_4295_60856,4515_3995_4355_49114,4740_4430_4665_35679,4900_4600_4760_28084,5120_4740_5120_14912,5320_5140_5250_24106
HLB제넥스_187420,2690_2500_2560_156144,2600_2500_2565_118865,2565_2400_2460_144313,2460_2350_2420_194632,2505_2340_2395_118126,2515_2270_2325_174716,2340_2220_2270_93708,2500_2180_2325_464716,2435_2300_2330_187362,2470_2335_2375_95094,2450_2330_2370_119003,2370_2250_2275_99621,2305_2160_2200_190481,2205_2105_2135_130663,2150_2025_2150_120769,2150_2015_2120_104166,2245_2070_2215_85405,2380_2150_2160_123389,2255_2000_2110_83990,2240_2110_2200_47522,2240_2135_2225_57046,2260_2135_2255_76146,2320_2225_2240_47622,2315_2205_2220_36358,2440_2120_2230_363876,2560_2190_2375_535489,2375_2240_2330_128098,2330_2105_2165_91582,2230_2055_2185_95902,2225_2040_2070_122585,2130_2000_2080_98698,2100_1960_1985_130943,2050_1800_1953_104720,2030_1891_2015_71983,2035_1995_2030_32722,2055_1980_2025_57269,2000_1905_1941_35977,2005_1824_1972_48968,2005_1890_1950_60646,1990_1820_1980_92169,1980_1882_1910_33124,1979_1834_1908_186905,1600_1438_1466_1130878,1552_1380_1469_263991,1469_1323_1462_148596,1900_1503_1900_2105363,2135_1578_1682_993024,1652_1503_1642_135949,1788_1501_1570_297843,1602_1510_1550_217027,1680_1562_1657_147647,2035_1630_1685_754274,1785_1510_1612_240692,1639_1510_1520_113371,1521_1392_1423_277089,1497_1368_1373_215530,1444_1350_1439_167382,1512_1406_1470_188733,1600_1470_1600_159450,1670_1599_1607_122695
유신_054930,25350_23975_24050_38932,24050_23100_23450_31459,23700_22850_22900_12799,23500_22800_23400_12742,23550_22550_22550_21422,24000_21100_21950_39003,22150_21500_22050_21664,22050_21000_21200_17988,22000_21450_21450_9261,22400_21650_22000_14188,22650_21800_22200_23048,22200_21450_21500_25120,21500_20650_21150_21356,21400_20550_21000_22617,21100_20000_20200_30532,20450_19590_20150_11878,20300_19920_20100_9163,20200_19570_19700_13544,19400_18510_18550_18525,19230_18510_18730_18843,19130_18500_18910_11438,18960_18500_18600_11896,20200_19160_19350_17709,20900_19620_19800_18370,20700_19590_20050_17110,20400_19740_20050_9726,20300_19210_19210_11411,19400_18520_18940_15794,18920_18510_18590_8962,18590_17470_17480_16047,17840_16330_16880_51334,17350_16500_16850_27289,16970_15500_15930_38896,17100_15750_16990_35392,17180_16670_16890_10363,17690_16770_17600_11931,19800_17200_18240_61103,18050_17200_17560_21392,17790_17140_17520_7123,18930_17380_17850_40366,17850_17010_17200_18413,17300_16100_16590_25812,17290_16620_17070_13463,17290_15870_15940_23895,16400_15820_16000_17045,16400_16020_16220_12603,16300_15850_15850_9409,16080_15400_15400_14142,15640_15200_15640_10823,16090_15650_15800_9023,16800_15860_16680_10112,16820_16240_16300_6801,16840_16300_16640_6348,16620_15450_15450_18308,15880_14670_14870_22942,15500_14300_15370_40590,15960_14720_15880_19932,16380_15600_16380_20638,16600_16310_16550_8734,17420_16640_17360_9350
홈캐스트_064240,2160_2010_2085_260332,2150_1990_2030_205438,2100_2005_2065_181078,2085_1956_2015_208220,2040_1931_1978_271375,1975_1921_1928_108182,1960_1880_1890_200448,1928_1780_1809_116125,1866_1770_1771_181407,1869_1773_1838_100070,2025_1801_1912_252858,1985_1817_1817_197893,1889_1755_1838_112141,1838_1732_1754_151085,1810_1690_1694_179882,1738_1636_1694_94828,1750_1663_1736_62115,1748_1640_1727_99919,1717_1617_1677_70185,1686_1586_1625_157479,1657_1550_1619_111089,1680_1551_1630_94881,1769_1631_1703_117626,1763_1673_1705_110678,1789_1699_1706_62316,1795_1693_1705_66721,1870_1660_1819_209793,1894_1690_1894_181217,1894_1750_1750_96670,1750_1625_1654_114667,1653_1545_1629_105270,1647_1455_1550_161526,1597_1393_1546_196914,1590_1500_1550_82266,1629_1525_1607_67073,1637_1561_1565_42990,1579_1488_1520_62142,1580_1471_1578_49325,1600_1525_1563_36825,1578_1513_1527_27272,1599_1483_1522_250004,1537_1485_1485_34385,1562_1463_1521_72446,1547_1452_1492_92080,1551_1451_1490_168448,1530_1454_1487_47139,1500_1455_1487_30147,1499_1450_1455_26667,1490_1385_1455_64967,1513_1427_1455_34433,1499_1438_1475_60575,1534_1441_1467_26920,1509_1417_1457_28772,1433_1353_1391_54293,1420_1200_1400_90118,1323_1186_1264_138067,1360_1272_1313_35471,1420_1217_1393_249932,1475_1401_1417_20880,1588_1430_1499_36944
테고사이언스_191420,13450_11850_12590_19392,12620_11710_11830_21003,11830_11440_11560_21556,12000_11410_12000_10389,11910_11180_11370_27481,11750_10560_11140_9475,11460_10780_11450_29996,11750_10580_10670_13654,11450_10520_10570_20919,11360_10570_11100_12184,12200_10760_10850_8629,10850_10190_10300_11358,10790_9990_10590_22148,10870_9660_9800_27290,10360_8750_9060_89949,9210_7780_8360_160564,8690_8100_8560_20590,8560_8150_8160_11072,8150_7550_7630_11731,7870_7380_7640_29166,8350_7580_7890_11984,8320_7630_7900_7884,8290_7900_8100_6612,8320_7630_7980_22170,7960_7730_7890_8901,8050_7860_7890_2608,7890_7470_7480_6539,7660_7130_7200_11507,7450_7010_7130_7930,7250_6700_6700_18258,7050_6590_6900_7268,7500_6600_6820_30460,7040_6450_6510_40476,7300_6470_7180_6560,7500_6860_6910_4590,7580_6910_7540_8999,7590_6960_7040_8069,7350_6800_7340_5526,7590_6940_7000_4512,7220_6630_6660_5055,7100_6580_6680_6403,7110_6600_6680_6073,6960_6630_6690_10864,6820_6400_6500_6322,6750_6120_6300_54392,6800_6330_6670_6572,6960_6320_6450_17860,6640_5890_6120_21557,6210_5900_6150_3820,6400_6100_6190_4157,6400_6120_6210_2370,6420_6050_6210_7777,6410_6100_6220_2861,6220_5850_6050_13740,6170_5400_5600_29999,5900_5230_5880_3512,6300_5840_6280_9043,6400_6090_6100_1996,6600_6200_6530_2819,6580_6370_6410_1839
세코닉스_053450,5500_5300_5350_132632,5500_5140_5190_203911,5390_5110_5300_74058,5390_5220_5280_64899,5400_4970_5100_163721,5100_4855_4960_106530,5010_4800_4935_87917,4930_4730_4795_95404,4990_4830_4935_61833,5090_4950_5070_71596,5140_4930_4945_132354,4970_4495_4715_217873,4800_4495_4615_148509,4710_4550_4640_99232,4830_4495_4555_185078,4575_4335_4445_109477,4515_4360_4375_98342,4410_4155_4405_130077,4260_4060_4065_104319,4395_4080_4235_35069,4350_4100_4155_44191,4215_4020_4165_26705,4375_4200_4230_37510,4660_4240_4410_587429,4455_4275_4310_92961,4400_4160_4215_163174,4235_4100_4165_45962,4235_3900_3990_265626,3990_3790_3820_61562,3820_3510_3555_232957,3630_3445_3585_118151,3660_3460_3460_46636,3460_3210_3285_121659,3595_3250_3595_112354,3625_3450_3450_47603,3850_3400_3495_92618,3500_3300_3345_52680,3445_3235_3430_104070,3475_3365_3440_67945,3640_3380_3450_67920,3550_3325_3390_30139,3530_3300_3365_61854,3620_3370_3605_58731,3780_3405_3405_42187,3495_3290_3410_101020,3595_3420_3595_27443,3635_3490_3570_18679,3570_3300_3380_78031,3550_3340_3485_34933,3620_3410_3410_20789,3680_3350_3655_83911,3650_3510_3610_14449,3630_3500_3545_28466,3525_3280_3310_91909,3385_2965_3040_218079,3220_2900_3070_68111,3275_3070_3255_85936,3350_3175_3240_44099,3410_3200_3365_27359,3515_3370_3500_41438
알에프세미_096610,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0,0_0_2965_0
쎄크_081180,13690_12710_12820_202438,12840_11780_12000_277880,12500_11000_11350_416509,11890_10900_11240_167912,11240_9510_9930_480670,9730_8890_9310_273577,9690_9150_9440_201795,11660_9010_10860_1916275,10940_10400_10520_371788,11440_10490_11060_242456,11380_10690_10690_162988,10980_10000_10340_110335,10340_9100_9400_165545,10300_9150_9500_244632,9490_8710_8870_244136,8780_8020_8270_188502,8780_7970_8120_96044,8250_7700_7970_96476,7790_7160_7260_117711,7990_7060_7870_96018,8000_7450_7660_41689,7980_7380_7910_52937,8300_8000_8110_64631,8820_7980_8010_83910,8130_7770_7790_66013,8090_7540_7640_50717,7720_7090_7100_108111,8300_6790_7310_294697,7650_7030_7250_148462,7240_6230_6340_184730,6500_6000_6460_113157,6530_5870_5920_88320,6000_5440_5610_81029,6190_5400_6090_58071,6370_5900_5930_58908,6270_5820_6080_70089,5990_5560_5600_46579,5790_5400_5730_45257,6170_5560_6120_51944,6000_5510_5670_83539,6000_5310_5410_98387,5510_5180_5280_59123,5800_5370_5700_51174,6000_5270_5280_75308,5370_5010_5160_46833,5670_5160_5590_51961,5870_5440_5610_37105,5830_5250_5350_39104,5680_5140_5580_53325,6000_5420_5530_55831,6530_5540_6250_193725,6250_5600_5860_49129,6120_5500_5750_45893,5700_5130_5170_75343,5310_4380_4470_124831,4700_4015_4450_68961,5360_4505_5350_56799,5470_5030_5360_45467,5700_5210_5540_100563,6000_5650_5840_65662
노랑풍선_104620,4810_4655_4680_183213,4670_4455_4555_170434,4580_4395_4420_143964,4625_4400_4540_98891,4700_4300_4350_162155,4360_4180_4255_89094,4325_4210_4235_59395,4215_4060_4085_108644,4350_4120_4170_61543,4325_4180_4265_51868,4400_4170_4170_80657,4175_4005_4100_115641,4100_3955_4005_101443,4200_3920_4000_89975,4000_3745_3775_169453,3770_3610_3725_138761,3845_3630_3680_105226,3785_3675_3705_67037,3620_3385_3450_89410,3605_3425_3535_63262,3595_3490_3550_39734,3685_3475_3665_71138,3900_3750_3760_71975,4300_3835_4015_463986,4110_3955_4010_102514,4235_4050_4125_135421,4265_3930_3950_104264,3965_3745_3800_70974,3800_3610_3670_49535,3650_3420_3420_88019,3625_3310_3410_123386,3535_3395_3450_63310,3410_3200_3270_84797,3530_3230_3460_39471,3535_3300_3375_32000,3455_3325_3435_21252,3560_3350_3400_61571,3560_3310_3425_28423,3550_3370_3465_17255,3560_3380_3485_54662,3525_3330_3375_54954,3450_3240_3270_38058,3430_3250_3360_33455,3495_3190_3230_33827,3275_3080_3130_83491,3275_3105_3195_36731,3295_3160_3195_36158,3195_3045_3070_39770,3115_3010_3060_23189,3140_3025_3065_33610,3172_3060_3150_25587,3155_3070_3120_15019,3230_3010_3130_39933,3440_2995_3000_203573,3140_2750_2875_126138,2965_2660_2800_47135,2925_2780_2855_49061,2945_2850_2900_35673,3015_2760_2980_63527,3075_2990_3050_31430
HLB파나진_046210,1971_1870_1905_217616,1924_1850_1879_235758,1915_1802_1860_141869,1866_1793_1833_154837,1849_1740_1765_149631,1765_1600_1700_79073,1725_1636_1650_126750,1675_1583_1600_114196,1700_1570_1590_136107,1705_1590_1666_103564,1769_1673_1675_125363,1675_1572_1576_137738,1615_1530_1554_115230,1553_1451_1466_115336,1530_1388_1497_200522,1497_1400_1413_77078,1470_1385_1453_74250,1459_1409_1420_47719,1417_1320_1373_101673,1445_1340_1381_69143,1416_1368_1415_44958,1450_1389_1427_33168,1475_1418_1450_53369,1566_1450_1493_100159,1695_1426_1482_244708,1620_1430_1590_76161,1650_1516_1548_63840,1544_1420_1450_96811,1474_1401_1450_40669,1511_1400_1437_58288,1521_1400_1432_68804,1450_1321_1343_91677,1351_1242_1310_114211,1469_1330_1460_100534,1625_1460_1550_164049,1599_1490_1524_69228,1539_1432_1437_82702,1470_1404_1464_43828,1518_1420_1478_42557,1514_1420_1471_89657,1485_1410_1429_46561,1546_1390_1481_83110,1153_1037_1110_1977337,1132_1000_1077_615717,1125_1037_1100_273844,1430_1175_1430_4835581,1615_1200_1207_3068113,1152_1024_1068_464533,1160_1029_1064_363753,1085_1017_1064_341987,1096_1036_1061_218522,1322_1041_1057_1287103,1100_1022_1051_173280,1052_985_1021_335165,1051_980_1008_268772,1055_989_999_110519,1032_1001_1032_141749,1158_1035_1052_108748,1134_1071_1104_185107,1170_1104_1125_129831
디티씨_066670,3135_2950_3055_100668,3255_2985_3210_345687,3260_3025_3230_189172,3230_3045_3110_96296,3200_3010_3020_84232,3020_2815_2815_92809,2900_2760_2810_70231,2845_2700_2775_95249,2915_2715_2735_38881,2825_2680_2795_50971,2885_2660_2660_55776,2715_2560_2560_85052,2675_2510_2650_32311,2650_2510_2620_67862,2610_2405_2490_98141,2545_2365_2545_61957,2655_2455_2655_41539,2630_2415_2510_33975,2510_2320_2495_53814,2500_2380_2420_27496,2500_2355_2500_30200,2720_2435_2705_49490,2750_2615_2655_46247,2725_2635_2700_18974,2805_2670_2770_47516,2845_2645_2690_48067,2810_2690_2755_40344,2805_2620_2765_43684,2730_2530_2625_49446,2650_2530_2555_52976,2695_2530_2555_14724,2615_2540_2560_17282,2690_2495_2545_33055,2700_2345_2650_17736,2780_2650_2670_9704,2695_2490_2580_7299,2685_2460_2460_9032,2500_2410_2460_10845,2525_2405_2520_12553,2590_2415_2490_19303,2490_2330_2395_15842,2450_2345_2375_12729,2470_2335_2410_20891,2565_2345_2370_11340,2405_2355_2390_25353,2465_2355_2440_8344,2555_2455_2550_22157,2645_2485_2520_22742,2590_2490_2540_9918,2625_2420_2490_8825,2575_2425_2545_12775,2590_2525_2555_7220,2645_2525_2585_8070,2595_2430_2520_16030,2510_2275_2395_45705,2565_2265_2505_15502,2600_2415_2595_8401,2650_2505_2505_7090,2700_2465_2645_30258,2760_2615_2740_16941
옵티시스_109080,16530_15300_15910_305865,17100_14120_14710_221455,15460_14400_14850_112349,15100_14210_14450_75205,14740_13430_13640_118092,13490_12910_13110_87124,13390_12550_12790_59087,12830_11940_12330_87968,12990_11700_12360_51191,15990_13160_14100_446369,15500_14190_15160_214382,15170_13610_13930_115802,13840_12460_12710_93996,14070_12710_12920_71963,13800_11610_12320_84288,12310_11300_11640_60317,12900_11630_11670_34119,11610_10800_11190_32324,10730_10210_10260_41066,10940_10330_10830_27879,10830_10200_10380_19726,10920_10110_10610_17333,11250_10570_10570_76133,11000_10490_10600_87442,10960_10410_10560_36688,10530_10110_10170_34574,10230_9870_9920_32989,9990_9290_9590_35566,9590_9160_9590_23708,9850_8870_9010_38604,9280_8800_9120_18734,9310_8700_8980_28915,8850_8130_8430_35783,9000_8150_8890_25705,9050_8540_8850_15976,9240_8660_9040_15004,9000_8320_8500_31784,8780_8130_8780_18195,8780_8370_8560_17337,8740_8370_8670_26319,8650_8280_8350_29237,8600_7790_8090_87460,8680_8090_8680_25341,8820_8060_8110_43676,8280_7760_7900_29869,8400_8000_8390_12347,8450_8010_8160_6245,8160_7710_7760_10577,7980_7630_7920_7065,8320_8000_8190_11440,8380_8090_8310_14770,8300_7910_8000_16314,8200_7960_8190_13479,8130_7720_7750_17593,7880_7070_7070_21146,7480_6840_7350_11593,8030_7440_7980_16521,8250_7830_8020_7981,8330_7800_8330_21143,9380_8460_9070_41407
에피소드컴퍼니_317530,3835_3600_3600_30146,3890_3465_3690_12052,3685_3500_3650_17585,3775_3560_3685_9013,3900_3515_3730_18842,3720_3250_3550_24037,4090_3450_3540_31714,3715_3405_3410_7360,3520_3260_3385_15995,4075_3385_3810_149876,4150_3615_3820_59913,3745_3500_3500_23382,3600_3380_3500_16325,3600_3300_3580_22199,3600_3320_3550_41612,3540_3310_3420_24354,3455_3320_3345_9210,3345_2995_3185_37160,3200_2815_3005_16122,3195_2855_2945_17405,3045_2755_3000_22148,3080_2825_3030_8307,3150_2900_2920_12675,3090_2925_3050_7097,3060_2915_2970_3922,3100_2930_3010_6738,3035_2925_2925_24473,2925_2680_2740_23479,2995_2610_2665_9979,2705_2450_2485_11763,2500_2260_2440_11749,2535_2250_2330_13558,2315_2065_2160_13036,2805_1960_2515_66993,2780_2430_2455_10616,2540_2300_2350_17701,2685_2175_2685_15522,2700_2440_2685_6648,2820_2540_2640_6036,3080_2655_2865_15047,3030_2825_2990_19621,3790_2855_2975_29162,3145_2885_2915_32727,3030_2890_3015_12870,3285_2930_3040_56950,3170_2930_3035_9633,3150_2560_3040_48530,3035_2660_2915_15308,2925_2690_2870_11880,2940_2730_2815_3556,2880_2780_2880_3709,2865_2740_2790_4904,2800_2720_2745_6307,2700_2430_2640_15235,2865_2415_2660_6306,2885_2435_2530_4925,2875_2540_2610_3821,2750_2610_2655_12426,2995_2635_2900_46223,2995_2630_2915_39791
SM Life Design_063440,1413_1358_1376_200042,1383_1301_1310_275029,1339_1298_1319_123753,1340_1310_1337_103623,1347_1300_1314_183302,1323_1278_1306_227082,1370_1286_1300_295050,1417_1262_1263_378010,1296_1256_1277_132357,1323_1282_1319_166106,1325_1272_1294_165719,1294_1235_1241_262927,1241_1194_1239_205938,1236_1171_1180_277110,1199_1117_1161_277682,1147_1112_1133_354853,1142_1091_1092_175523,1124_1067_1080_159622,1089_1000_1000_195192,1069_1002_1045_268276,1057_1031_1052_119456,1113_1031_1113_197302,1174_1106_1152_199770,1186_1148_1166_85104,1183_1146_1164_169977,1197_1157_1197_113826,1196_1136_1159_133360,1152_1099_1125_192803,1168_1063_1115_187819,1139_1094_1095_191991,1115_1059_1071_134021,1095_1036_1044_125744,1060_1005_1027_146495,1123_1014_1120_291781,1143_1056_1079_80524,1134_1060_1132_202764,1138_1106_1129_118920,1134_1095_1131_68212,1149_1113_1144_118718,1164_1121_1139_111569,1138_1050_1115_145860,1127_1085_1112_74607,1132_1100_1120_88008,1142_1088_1110_81420,1103_1073_1093_242227,1119_1080_1116_53817,1125_1097_1113_45425,1117_1073_1108_22728,1167_1086_1123_163519,1152_1113_1136_75962,1155_1117_1155_50690,1159_1125_1145_40509,1166_1126_1145_98850,1143_1096_1102_75288,1111_1003_1003_231034,1051_940_1051_132462,1070_1031_1055_87199,1060_990_1055_68050,1155_1050_1120_334217,1132_1099_1120_120037
제노레이_122310,5000_4680_4925_96577,4925_4735_4895_38390,4940_4750_4940_35047,4950_4835_4915_21465,5170_4830_4950_72154,4870_4635_4635_54677,4795_4580_4705_22334,4745_4475_4670_43104,4700_4520_4520_36308,4710_4530_4655_65520,4660_4380_4385_40899,4385_4170_4200_59220,4200_4045_4115_23717,4140_3970_3970_28339,3985_3755_3820_56897,3840_3570_3645_48479,3725_3605_3695_7481,3840_3480_3595_23471,3600_3365_3435_21807,3670_3365_3495_48713,3535_3300_3470_22031,3495_3400_3495_6388,3600_3500_3500_3945,3590_3490_3570_31388,3670_3515_3670_6858,3655_3570_3650_3884,3690_3465_3470_21682,3455_3260_3340_29629,3430_3220_3355_15025,3600_3165_3205_24431,3430_3150_3350_29993,3395_3225_3310_7097,3355_3120_3200_29041,3375_3100_3370_10676,3390_3305_3385_2290,3455_3300_3420_7182,3545_3355_3375_9204,3440_3230_3435_11535,3450_3330_3380_6980,3460_3290_3360_11695,3400_3290_3390_14363,3410_3260_3320_7768,3375_3180_3325_9771,3400_3265_3355_3043,3355_3170_3220_76005,3370_3195_3285_3849,3355_3250_3320_1335,3305_3235_3265_1278,3300_3165_3300_6063,3485_3250_3460_18612,3540_3430_3520_15441,3580_3385_3520_6809,3570_3450_3550_6022,3550_3200_3450_5531,3465_3190_3370_9272,3355_3200_3310_4074,3460_3270_3460_4797,3505_3380_3420_2702,3465_3405_3420_957,3535_3360_3485_28378
인성정보_033230,1943_1850_1876_983022,1916_1760_1811_1128698,1845_1760_1769_626641,1806_1726_1738_584535,1766_1674_1687_626928,1710_1620_1682_384993,1728_1650_1666_271874,1800_1601_1623_723847,1680_1630_1636_294848,1695_1601_1678_368781,1708_1650_1660_458818,1679_1564_1580_730272,1605_1505_1530_384288,1563_1480_1500_311442,1521_1408_1416_428691,1411_1341_1378_492574,1417_1345_1369_230373,1383_1299_1315_318293,1298_1202_1233_385630,1299_1217_1258_197988,1268_1206_1242_227380,1250_1178_1245_247085,1298_1252_1266_174370,1316_1263_1263_244612,1300_1250_1261_133284,1321_1233_1282_369203,1299_1224_1224_257541,1247_1134_1163_289855,1227_1141_1165_218398,1174_1060_1070_212819,1120_1036_1101_333681,1178_1033_1040_300370,1040_989_1004_294243,1134_1004_1130_251372,1143_1062_1063_163208,1119_1061_1068_139649,1068_1015_1020_179065,1060_1000_1047_231569,1068_1023_1031_120960,1065_1011_1035_257217,1046_946_995_368241,1053_981_1016_266631,1072_1007_1065_126538,1103_1004_1004_144807,1034_947_1002_249885,1052_1004_1040_118365,1051_1011_1021_80472,1041_993_993_132084,1040_980_1020_216390,1057_1016_1019_213130,1047_1009_1029_129171,1035_1007_1010_79846,1048_1011_1011_122331,1020_980_990_155091,1009_840_895_386345,920_801_854_240404,930_872_920_172841,980_908_947_189801,1030_933_1006_254943,1019_992_1004_178655
러셀_217500,2890_2635_2830_731702,3050_2700_2775_1869434,3240_2660_3035_3666342,3040_2805_2950_958000,3275_2760_2765_2113843,2940_2610_2760_712682,2820_2600_2640_330361,2625_2420_2520_470827,2690_2575_2680_245338,2750_2600_2700_283785,2800_2610_2625_303747,2670_2405_2430_500633,2500_2200_2295_416025,2395_2150_2195_250617,2290_2100_2145_348649,2145_1997_2080_293244,2185_2000_2085_308993,2080_1960_1980_192715,1932_1798_1811_228317,1900_1819_1849_308223,1910_1739_1828_261458,1834_1700_1825_175671,1980_1848_1924_430490,1986_1842_1847_269201,1888_1822_1847_356776,1901_1811_1857_174393,1895_1785_1785_217726,1800_1681_1720_352076,1727_1658_1683_124122,1683_1530_1530_244359,1598_1502_1598_141728,1671_1481_1490_157097,1541_1379_1414_219699,1598_1411_1582_191805,1604_1525_1530_98672,1623_1517_1534_132779,1535_1415_1415_160162,1478_1310_1450_166435,1499_1390_1440_57832,1470_1360_1414_79566,1459_1343_1361_128909,1414_1311_1345_106307,1457_1343_1444_97649,1500_1340_1354_150475,1420_1268_1345_175926,1416_1345_1407_41816,1402_1343_1381_32943,1372_1276_1319_149351,1384_1273_1354_106036,1509_1372_1430_264029,1479_1407_1470_64515,1470_1420_1439_92202,1510_1440_1473_69161,1465_1342_1404_66617,1465_1263_1283_248836,1308_1205_1295_164221,1412_1301_1405_78331,1484_1377_1469_189077,1571_1424_1543_48384,1594_1525_1593_57988
캐프_198080,3180_2870_2900_278917,3110_2905_3020_223146,3170_3015_3055_111097,3290_2985_3280_190673,3445_3000_3060_320722,3130_2925_2980_204144,3005_2900_2975_133381,3000_2855_2940_138880,3110_2950_3020_111797,3250_3025_3205_153146,3280_3075_3080_174720,3160_2945_2975_115415,3340_2955_3265_618253,3595_3050_3140_518261,3340_3090_3150_236524,3285_2980_3185_147340,3245_2990_3035_96033,3050_2720_2835_200048,2795_2570_2570_126445,2750_2555_2680_90906,2705_2585_2650_69400,2675_2565_2655_40678,2825_2695_2775_67618,2865_2740_2865_139734,2880_2795_2865_53209,2915_2800_2875_32369,2885_2750_2765_35475,2780_2520_2595_77054,2590_2485_2530_55885,2480_2220_2220_150710,2300_2110_2180_172347,2245_2090_2105_123795,2095_2005_2070_123068,2275_2045_2200_78893,2280_2200_2225_46178,2285_2190_2250_66292,2240_2115_2160_125316,2185_2070_2150_114699,2235_2155_2200_31379,2210_2125_2165_56468,2180_2090_2150_78567,2190_2100_2140_101654,2245_2140_2235_101744,2275_2090_2145_105553,2130_2000_2090_82092,2175_2085_2165_35835,2180_2115_2180_22570,2180_2060_2070_48873,2140_2045_2130_49852,2180_2105_2135_45828,2195_2125_2190_55782,2190_2130_2190_21835,2190_2135_2185_40451,2170_2050_2090_54912,2120_1927_1998_126586,2035_1942_2030_78640,2095_2030_2085_66412,2170_2050_2140_93050,2235_2125_2235_68477,2350_2240_2350_61481
